business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,price
tGQytMbOXDdZS_OSK9hkBw,Louie's California Bistro,1404 De La Vina St,Santa Barbara,CA,93101,34.4234023,-119.7091656,4.0,149,1,"{'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'GoodForKids': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'""}","Restaurants, Sandwiches, American (New)","{'Tuesday': '17:30-21:0', 'Wednesday': '17:30-21:0', 'Thursday': '17:30-21:0', 'Friday': '17:30-21:30', 'Saturday': '17:30-21:30', 'Sunday': '10:0-13:0'}",2.0
WWVw3g_n2ik8yp1Xlh3qEQ,Mi Fiesta Liquor,833 N Milpas St,Santa Barbara,CA,93103,34.4295904,-119.6902331,3.5,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}","Beer, Wine & Spirits, Food","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-1:0', 'Sunday': '8:15-1:0'}",1.0
XSL9RuLwRTyhNUwUo7WAPw,Starbucks,4749 Calle Real,Santa Barbara,CA,93111,34.443573,-119.78884,2.0,18,1,"{'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Food, Coffee & Tea","{'Monday': '4:30-23:0', 'Tuesday': '4:30-23:0', 'Wednesday': '4:30-23:0', 'Thursday': '4:30-23:0', 'Friday': '4:30-23:0', 'Saturday': '4:30-23:0', 'Sunday': '4:30-23:0'}",
I7tLQ1YEJjcN16josIx6Dw,Panino,5666 Calle Real,Goleta,CA,93117,34.4415214,-119.8231276,3.5,63,1,"{'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'HasTV': 'True'}","Sandwiches, Delis, Restaurants, Soup, Salad, Food","{'Monday': '10:0-16:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '10:0-16:0', 'Sunday': '11:0-15:0'}",2.0
RKuAfE06rDcetvOTI5MbbA,Taqueria El Buen Gusto,836 N Milpas St,Santa Barbara,CA,93103,34.430141,-119.690105,4.5,88,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""'no'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'Caters': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}""}","Tacos, Restaurants, Mexican","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",1.0
V0SSA36N_FpGaikuo4H7hQ,Isla Vista Food Cooperative,6575 Seville Rd,Goleta,CA,93117,34.4115678,-119.8576206,4.5,86,1,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True'}","Grocery, Specialty Food, Food, Health Markets, Local Services, Community Service/Non-Profit","{'Monday': '0:0-0:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",2.0
gMyj3DKvZJrMzuXv1p64GA,De La Vina Liquor,2735 De La Vina St,Santa Barbara,CA,93105,34.4362772,-119.7261952,3.0,5,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Food, Beer, Wine & Spirits","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-23:0'}",
Ch6O9z9_hHDACROLTr2JUQ,European Deli Market,4422 Hollister Ave,Santa Barbara,CA,93110,34.440266,-119.7707687,4.5,45,1,"{'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'HasTV': 'True'}","Delis, Food, Restaurants, Grocery","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-19:0', 'Sunday': '10:0-18:0'}",1.0
7iQ93RWLLYOa7QRMcHgEtA,Oriental Market,5863 Hollister Ave,Goleta,CA,93117,34.4356452,-119.828221,4.0,34,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'False', 'HappyHour': 'False', 'Caters': 'False', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True'}","International Grocery, Specialty Food, Ethnic Food, Food, Grocery, Home Services","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-17:0'}",2.0
UDZxN93l5_ggUFeF0EEcYg,CVS Pharmacy,336 N Milpas St,Santa Barbara,CA,93103,34.4254,-119.6836,3.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'False', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Cosmetics & Beauty Supply, Drugstores, Shopping, Pharmacy, Beauty & Spas, Health & Medical, Convenience Stores, Food","{'Monday': '8:0-22:0', 'Tuesday': '10:0-20:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",2.0
AqOSpSqdocwtIjqTECW2ng,Broad Street Oyster Company,418 State St,Santa Barbara,CA,93101,34.416527,-119.6945756,5.0,5,1,,"Fish & Chips, Seafood, Restaurants","{'Monday': '11:30-0:30', 'Tuesday': '11:30-0:30', 'Wednesday': '11:30-0:30', 'Thursday': '11:30-0:30', 'Friday': '11:30-0:30', 'Saturday': '11:30-0:30', 'Sunday': '11:30-0:30'}",
FE5R_F7svUphKeUWuxA0JA,Del Pueblo Cafe,5134 Hollister Ave,Santa Barbara,CA,93111,34.435934,-119.8028451,4.0,206,1,"{'OutdoorSeating': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'Caters': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}""}","Mexican, Restaurants","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",2.0
LtxG9DTXCFpteVkD4SGBlw,Sevtap Winery Tasting Room,23 E Canon Perdido St,Santa Barbara,CA,93101,34.421359,-119.7000324,4.0,307,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'NoiseLevel': ""u'average'"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'GoodForDancing': 'True', 'BYOB': 'False', 'DriveThru': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HappyHour': 'False', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'Caters': 'True'}","Wine Tasting Room, Jazz & Blues, Tapas Bars, Wineries, Food, Wine Bars, Champagne Bars, Music Venues, Arts & Entertainment, Restaurants, Bakeries, Bars, Nightlife","{'Monday': '0:0-0:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '15:0-20:0', 'Saturday': '15:0-20:0', 'Sunday': '12:0-20:0'}",2.0
zJpZ-uQ_F0XVgK1u98uWSg,Gloria's Gourmet Kitchen,631 W Carrillo St,Santa Barbara,CA,93101,34.4146025,-119.7100933,4.5,13,1,"{'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': 'None', 'BusinessParking': 'None', 'WheelchairAccessible': 'True', 'Alcohol': ""u'none'""}","Food Trucks, Tacos, Mexican, Salad, Food, Restaurants","{'Monday': '18:30-23:0', 'Tuesday': '18:30-23:0', 'Wednesday': '18:30-23:0', 'Thursday': '18:30-23:0', 'Friday': '18:30-23:0', 'Saturday': '18:30-23:0'}",
O3jPfTDRn5_1O3ZM_LuxQw,Margerum Wine Company,19 E Mason St,Santa Barbara,CA,93101,34.4135892,-119.6900928,4.5,139,1,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'False', 'DogsAllowed': 'True', 'HappyHour': 'False', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}","Wine Tasting Room, Arts & Entertainment, Food, Wineries","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-13:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",2.0
VgAKmXE8B7J0I_O_R13UKQ,Santa Barbara Roasting Company,321 Motor Way,Santa Barbara,CA,93101,34.41507,-119.6944335,4.0,511,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'WiFi': ""'free'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True'}","Restaurants, Bakeries, Breakfast & Brunch, Food, Coffee Roasteries, Coffee & Tea","{'Monday': '6:30-18:0', 'Tuesday': '6:30-18:0', 'Wednesday': '6:30-18:0', 'Thursday': '6:30-18:0', 'Friday': '7:0-13:45', 'Saturday': '7:0-13:45', 'Sunday': '7:0-18:0'}",1.0
D_PdJRvtr_syv1DtLIoM0g,See's Candies,3849 State St,Santa Barbara,CA,93105,34.43926,-119.749113,4.0,12,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': False, 'lot': None, 'valet': False}""}","Food, Candy Stores, Gift Shops, Flowers & Gifts, Specialty Food, Shopping, Chocolatiers & Shops","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-18:0'}",2.0
yw3vRR7XLIjEnlhMnVzR7w,Kai Sushi Shabu-Shabu,738 State St,Santa Barbara,CA,93101,34.419763,-119.6989834,2.5,240,1,"{'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'True'}","Restaurants, Sushi Bars","{'Tuesday': '17:30-22:30', 'Wednesday': '17:30-22:30', 'Thursday': '17:30-22:30', 'Friday': '17:30-23:0', 'Saturday': '13:0-23:0', 'Sunday': '13:0-22:30'}",2.0
rlh6-MqKplp6DE42aRuS6w,Viva Oliva,927 State St,Santa Barbara,CA,93108,34.420955,-119.701742,5.0,20,1,"{'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': 'None', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True'}","Food, Herbs & Spices, Olive Oil, Specialty Food","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-17:0'}",
XyYsl2OyoMi6OMvzsdcVoQ,MIZZA,1112 State St,Santa Barbara,CA,93101,34.422807,-119.703594,4.0,380,1,"{'BikeParking': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'HappyHour': 'False', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': True, 'trendy': None, 'upscale': None, 'classy': True, 'casual': True}"", 'DogsAllowed': 'True', 'Caters': 'False', 'OutdoorSeating': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'RestaurantsGoodForGroups': 'True', 'Corkage': 'True', 'NoiseLevel': ""u'average'"", 'BYOB': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Restaurants, Salad, Sandwiches, Italian, Pizza","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",2.0
JZrspVMm79n_iHTYftkI0g,La Tapatia Bakery,832 N Milpas St,Santa Barbara,CA,93103,34.43013953,-119.6897619,4.0,56,1,"{'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""'average'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}","Food, Mexican, Restaurants, Bakeries","{'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-14:0'}",1.0
qx2YTFXfVDwQUfOeWCFfbw,Jersey Mike's Subs,3325 State St,Santa Barbara,CA,93105,34.439864,-119.735889,3.0,43,1,"{'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Delis, Restaurants, Fast Food, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-15:0'}",1.0
TvBxBjed-iX6_22SwEYEFQ,Santa Barbara Wine Country Tours,32 E Haley St,Santa Barbara,CA,93101,34.4176801,-119.6943553,5.0,23,1,"{'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False'}","Wine Tours, Tours, Cupcakes, Food, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",
vhWlxyLEWAbNOMtQ42yzFg,Norton's Pastrami & Deli,18 W Figueroa St,Santa Barbara,CA,93101,34.4219915,-119.7038202,4.5,492,1,"{'Caters': 'False', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'BYOB': 'False'}","Gluten-Free, American (New), Restaurants, Sandwiches, Salad, Steakhouses, Delis, American (Traditional)","{'Monday': '10:0-16:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '11:0-16:0'}",2.0
Ng4PxR9WVdbnDGC50PbzwQ,Jersey Mike's Subs,7034 Market Place Dr,Goleta,CA,93117,34.429515,-119.872526,3.0,89,1,"{'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""'average'"", 'DriveThru': 'False', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True'}","Fast Food, Restaurants, Sandwiches, Delis","{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",1.0
noiUCN8A9Vdm9pUbWX6K-w,Tydes Restaurant,1260 Channel Dr,Santa Barbara,CA,93108,34.4174611,-119.6425353,4.0,56,1,"{'RestaurantsPriceRange2': '3', 'Alcohol': ""'full_bar'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""'dressy'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""'average'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'True', 'HasTV': 'False', 'HappyHour': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': True, 'classy': False, 'casual': None}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': True}"", 'Caters': 'False', 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'WheelchairAccessible': 'True'}","Seafood, American (New), Salad, Restaurants, Sandwiches","{'Monday': '16:30-21:0', 'Thursday': '11:30-15:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}",3.0
